Sample in Buffer,Sample in Window,TRIGGER,kv_guard_bd_i/kv_lifecycle_guard_0_dbg_rstn,kv_guard_bd_i/kv_lifecycle_guard_0_dbg_heartbeat[15:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_refcount[7:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_reservation[7:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_inflight[5:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_fill_pending[3:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_generation[7:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_exp_generation[7:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_slot[5:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_phys[5:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_reuse_req,kv_guard_bd_i/kv_lifecycle_guard_0_dbg_reuse_grant,kv_guard_bd_i/kv_lifecycle_guard_0_dbg_reuse_refused,kv_guard_bd_i/kv_lifecycle_guard_0_dbg_stale,kv_guard_bd_i/kv_lifecycle_guard_0_dbg_payload_mm,kv_guard_bd_i/kv_lifecycle_guard_0_dbg_evictable,kv_guard_bd_i/kv_lifecycle_guard_0_dbg_outstanding[1:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_ar_wait[15:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_rd_latency[15:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_rd_latency_max[15:0],kv_guard_bd_i/kv_lifecycle_guard_0_dbg_sticky[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
940,940,0,1,1494,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
941,941,0,1,1495,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
942,942,0,1,1496,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
943,943,0,1,1497,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
944,944,0,1,1498,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
945,945,0,1,1499,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
946,946,0,1,149a,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
947,947,0,1,149b,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
948,948,0,1,149c,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
949,949,0,1,149d,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
950,950,0,1,149e,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
951,951,0,1,149f,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
952,952,0,1,14a0,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
953,953,0,1,14a1,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
954,954,0,1,14a2,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
955,955,0,1,14a3,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
956,956,0,1,14a4,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
957,957,0,1,14a5,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
958,958,0,1,14a6,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
959,959,0,1,14a7,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
960,960,0,1,14a8,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
961,961,0,1,14a9,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
962,962,0,1,14aa,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
963,963,0,1,14ab,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
964,964,0,1,14ac,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
965,965,0,1,14ad,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
966,966,0,1,14ae,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
967,967,0,1,14af,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
968,968,0,1,14b0,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
969,969,0,1,14b1,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
970,970,0,1,14b2,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
971,971,0,1,14b3,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
972,972,0,1,14b4,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
973,973,0,1,14b5,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
974,974,0,1,14b6,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
975,975,0,1,14b7,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
976,976,0,1,14b8,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
977,977,0,1,14b9,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
978,978,0,1,14ba,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
979,979,0,1,14bb,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
980,980,0,1,14bc,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
981,981,0,1,14bd,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
982,982,0,1,14be,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
983,983,0,1,14bf,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
984,984,0,1,14c0,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
985,985,0,1,14c1,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
986,986,0,1,14c2,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
987,987,0,1,14c3,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
988,988,0,1,14c4,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
989,989,0,1,14c5,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
990,990,0,1,14c6,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
991,991,0,1,14c7,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
992,992,0,1,14c8,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
993,993,0,1,14c9,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
994,994,0,1,14ca,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
995,995,0,1,14cb,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
996,996,0,1,14cc,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
997,997,0,1,14cd,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
998,998,0,1,14ce,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
999,999,0,1,14cf,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1000,1000,0,1,14d0,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1001,1001,0,1,14d1,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1002,1002,0,1,14d2,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1003,1003,0,1,14d3,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1004,1004,0,1,14d4,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1005,1005,0,1,14d5,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1006,1006,0,1,14d6,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1007,1007,0,1,14d7,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1008,1008,0,1,14d8,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1009,1009,0,1,14d9,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1010,1010,0,1,14da,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1011,1011,0,1,14db,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1012,1012,0,1,14dc,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1013,1013,0,1,14dd,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1014,1014,0,1,14de,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1015,1015,0,1,14df,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1016,1016,0,1,14e0,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1017,1017,0,1,14e1,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1018,1018,0,1,14e2,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1019,1019,0,1,14e3,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1020,1020,0,1,14e4,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1021,1021,0,1,14e5,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1022,1022,0,1,14e6,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
1023,1023,0,1,14e7,00,00,05,0,00,00,05,09,0,0,0,0,0,0,0,0000,0000,0000,81
